id;name;latitude;longitude;country;population
34870;Pucioasa;45.07807;25.43232;RO;14971
34871;Puchenii Mari;44.81667;26.08333;RO;8869
34872;Preuteşti;47.45;26.41667;RO;9048
34873;Prejmer;45.71667;25.76667;RO;8106
34874;Predeal;45.5;25.56667;RO;5615
34875;Praid;46.55;25.13333;RO;6739
34876;Potlogi;44.55;25.58333;RO;8299
34877;Potcoava;44.48333;24.65;RO;6022
34878;Poşta Câlnău;45.23333;26.85;RO;5982
34879;Popricani;47.3;27.51667;RO;6752
34880;Popeşti-Leordeni;44.38333;26.16667;RO;15279
34881;Popeşti;47.23333;22.41667;RO;8386
34882;Poienile de sub Munte;47.81667;24.43333;RO;9865
34883;Poiana Teiului;47.1;25.96667;RO;5145
34884;Poiana Mare;43.91667;23.06667;RO;12633
34885;Poiana Lacului;44.81667;24.73333;RO;6705
34886;Poiana Câmpina;45.13333;25.68333;RO;5254
34887;Pogoanele;44.91667;27.0;RO;7777
34888;Podu Turcului;46.2;27.38333;RO;5081
34889;Poduri;46.46667;26.53333;RO;7937
34890;Podu Iloaiei;47.21667;27.26667;RO;9752
34891;Podoleni;46.8;26.61667;RO;5520
34892;Podari;44.25;23.78333;RO;6302
34893;Plosca;44.03333;25.13333;RO;6404
34894;Plopşoru;44.78333;23.35;RO;6576
34895;Plopeni;45.04955;25.95202;RO;7718
34896;Ploieşti;44.95;26.01667;RO;228851
34897;Pleniţa;44.21667;23.18333;RO;5260
34898;Piteşti;44.85;24.86667;RO;167669
34899;Piscu Vechi;43.9;23.16667;RO;5445
34900;Piscu;45.5;27.73333;RO;5002
34901;Pârscov;45.28333;26.55;RO;5968
34902;Pârjol;46.58333;26.6;RO;6688
34903;Pipirig;47.25;26.06667;RO;8569
34904;Pâncota;46.33333;21.7;RO;7133
34905;Pietroşani;45.18333;24.85;RO;5871
34906;Piatra Şoimului;46.83333;26.43333;RO;7848
34907;Piatra Olt;44.36667;24.26667;RO;6313
34908;Piatra Neamţ;46.91667;26.33333;RO;102688
34909;Petroşani;45.41667;23.36667;RO;44187
34910;Petrila;45.45;23.41667;RO;25234
34911;Petricani;47.16667;26.46667;RO;5580
34912;Petreşti;44.65;25.33333;RO;6020
34913;Perişoru;44.45;27.55;RO;5535
34914;Periş;44.68472;26.01389;RO;7235
34915;Perieni;46.3;27.61667;RO;5258
34916;Periam;46.05;20.86667;RO;6563
34917;Peretu;44.05;25.08333;RO;7816
34918;Pechea;45.63333;27.8;RO;11287
34919;Păuneşti;46.03333;27.1;RO;6778
34920;Păuleşti;45.0;25.98333;RO;5069
34921;Pantelimon;44.45;26.2;RO;16206
34922;Pănet;46.55514;24.46973;RO;5880
34923;Panciu;45.9;27.08333;RO;8810
34924;Păltinoasa;47.55;25.95;RO;5635
34925;Padeş;45.01667;22.85;RO;5071
34926;Ovidiu;44.258;28.56083;RO;13257
34927;Otopeni;44.55;26.06667;RO;10332
34928;Oţelu Roşu;45.53333;22.36667;RO;11482
34929;Ostroveni;43.8;23.9;RO;5731
34930;Ostrov;44.11667;27.36667;RO;5516
34931;Osica de Sus;44.25;24.31667;RO;5351
34932;Orşova;44.72299;22.39619;RO;12350
34933;Orbeasca de Sus;44.15;25.31667;RO;8203
34934;Oraviţa;45.0325;21.68944;RO;12332
34935;Oraşu Nou;47.83333;23.28333;RO;6737
34936;Orăştie;45.83333;23.2;RO;20763
34937;Oradea;47.0458;21.91833;RO;206614
34938;Olteniţa;44.08333;26.63333;RO;26356
34939;Oituz;46.2;26.61667;RO;9596
34940;Odorheiu Secuiesc;46.3;25.3;RO;36532
34941;Odobeşti;45.76667;27.05;RO;8026
34942;Odobeşti;44.61667;25.56667;RO;5211
34943;Ocna Mureş;46.38333;23.85;RO;15316
34944;Nuşfalău;47.2;22.73333;RO;5436
34945;Nimigea de Sus;47.28333;24.31667;RO;5457
34946;Nicoreşti;45.93223;27.30866;RO;6147
34947;Nicolae Bălcescu;46.46667;26.91667;RO;10140
34948;Nehoiu;45.41667;26.3;RO;11350
34949;Negru Vodă;43.81667;28.2;RO;5585
34950;Negreşti-Oaş;47.86667;23.43333;RO;13456
34951;Negreşti;46.83333;27.43333;RO;10043
34952;Năvodari;44.31667;28.6;RO;33106
34953;Năsăud;47.28333;24.4;RO;10380
34954;Nădlac;46.16667;20.75;RO;8067
34955;Murgeni;46.20444;28.01972;RO;7665
34956;Murfatlar;44.18333;28.41667;RO;10906
34957;Munteni;45.93333;27.43333;RO;9760
34958;Mugeni;46.25;25.21667;RO;5784
34959;Motru;44.80333;22.97194;RO;22319
34960;Moţca;47.25;26.61667;RO;5095
34961;Moţăţei;44.08333;23.2;RO;7898
34962;Moroeni;45.21667;25.43333;RO;5042
34963;Moreni;44.98301;25.64415;RO;20596
34964;Moldova Nouă;44.7375;21.66694;RO;13263
34965;Moisei;47.65562;24.54011;RO;8877
34966;Moineşti;46.47523;26.48907;RO;23981
34967;Mogoşoaia;44.52917;26.0;RO;5304
34968;Modelu;44.19574;27.3872;RO;9672
34969;Moceşti;45.05;26.25;RO;5100
34970;Mizil;45.01667;26.45;RO;15532
34971;Miroslava;47.15;27.51667;RO;8127
34972;Mireşu Mare;47.5;23.33333;RO;5054
34973;Mirceşti;47.08333;26.83333;RO;6797
34974;Călăraşi;44.2051;27.31356;RO;6687
34975;Mircea Vodă;44.28333;28.16667;RO;6983
34976;Mânăstirea;44.21667;26.9;RO;6123
34977;Milişăuţi;47.78333;26.0;RO;8399
34978;Milcovul;45.65;27.25;RO;8547
34979;Mihai Viteazu;46.53333;23.75;RO;5659
34980;Mihail Kogălniceanu;44.68333;27.73333;RO;6181
34981;Mihail Kogălniceanu;44.36798;28.46;RO;9970
34982;Mihăileşti;44.32667;25.90833;RO;7506
34983;Mihăileni;47.96667;26.15;RO;5037
34984;Mihăeşti;45.11667;25.0;RO;5825
34985;Mihăeşti;45.03333;24.25;RO;6263
34986;Miercurea Nirajului;46.53333;24.8;RO;5741
34987;Miercurea-Ciuc;46.35;25.8;RO;41282
34988;Merei;45.13333;26.68333;RO;7137
34989;Medieşu Aurit;47.78333;23.15;RO;7122
34990;Mediaş;46.16667;24.35;RO;53040
34991;Medgidia;44.25;28.28333;RO;43315
34992;Mavrodin;44.03333;25.25;RO;5628
34993;Matca;45.85;27.53333;RO;11642
34994;Mătăsaru;44.71667;25.41667;RO;5722
34995;Mătăsari;44.85;23.08333;RO;5411
34996;Măstăcani;45.78333;28.03333;RO;5185
34997;Mărgineni-Munteni;46.6;26.9;RO;8033
34998;Marginea;47.81667;25.81667;RO;9488
34999;Marghita;47.35;22.33333;RO;13871
35000;Mărășești;45.88333;27.23333;RO;8844
35001;Mărăcineni;45.2;26.8;RO;7096
35002;Mangalia;43.8;28.58333;RO;39619
35003;Măneşti;44.86667;25.85;RO;7186
35004;Mălini;47.46667;26.08333;RO;7163
35005;Măieru;47.4;24.75;RO;7259
35006;Măicăneşti;45.5;27.5;RO;5312
35007;Măgureni;45.06667;25.73333;RO;6515
35008;Măgurele;44.35;26.03333;RO;9375
35009;Maglavit;44.03333;23.1;RO;5753
35010;Măcin;45.24371;28.13564;RO;10295
35011;Macea;46.38333;21.3;RO;6056
35012;Lupeni;45.36029;23.23832;RO;30488
35013;Lunguleţu;44.61667;25.65;RO;5718
35014;Lungani;47.18333;27.15;RO;5065
35015;Luncaviţa;45.28333;28.26667;RO;7050
35016;Lunca de Jos;46.56667;25.98333;RO;5152
35017;Lunca;43.83333;24.76667;RO;6485
35018;Lumina;44.28333;28.56667;RO;7168
35019;Lugoj;45.68861;21.90306;RO;43243
35020;Luduş;46.48333;24.1;RO;17165
35021;Ludeşti;44.86667;25.23333;RO;5011
35022;Lucieni;44.85;25.43333;RO;6286
35023;Lovrin;45.96806;20.77028;RO;8851
35024;Livezi-Vale;46.41667;26.73333;RO;5255
35025;Livada;47.86667;23.13333;RO;6833
35026;Liteni;47.56667;26.2;RO;9833
35027;Lipova;46.09085;21.69628;RO;11041
35028;Lieşti;45.61667;27.51667;RO;10956
35029;Leu;44.18333;24.0;RO;5404
35030;Leţcani;47.18333;27.41667;RO;6642
35031;Lespezi;47.36667;26.7;RO;6138
35032;Leordeni;44.78333;25.11667;RO;6019
35033;Lenauheim;45.87194;20.79944;RO;5605
35034;Lehliu-Gară;44.43333;26.85;RO;6538
35035;Lechinţa;47.01667;24.35;RO;5939
35036;Lazuri;47.85;22.86667;RO;5237
35037;Laza;46.65;27.58333;RO;6694
35038;Jurilovca;44.76667;28.86667;RO;5133
35039;Josenii Bârgăului;47.21667;24.68333;RO;5006
35040;Joseni;46.7;25.5;RO;5635
35041;Joiţa;44.49417;25.85389;RO;8616
35042;Jimbolia;45.79139;20.71722;RO;10860
35043;Jilava;44.33333;26.07806;RO;12023
35044;Jijila;45.3;28.15;RO;5770
35045;Jibou;47.25896;23.25651;RO;11183
35046;Jebel;45.55556;21.21361;RO;5298
35047;Izvoarele;45.03333;25.26667;RO;6836
35048;Izbiceni;43.83333;24.65;RO;5089
35049;Iveşti;45.68333;27.51667;RO;9671
35050;Islaz;43.72006;24.76436;RO;6029
35051;Isaccea;45.26667;28.46667;RO;5375
35052;Întorsura Buzăului;45.68333;26.03333;RO;9026
35053;Însurăţei;44.91667;27.6;RO;7309
35054;Ineu;46.43372;21.84048;RO;10051
35055;Ighiu;46.15;23.51667;RO;6294
35056;Iernut;46.45;24.25;RO;9343
35057;Iaşi;47.16667;27.6;RO;318012
35058;Ianca;45.13333;27.45;RO;11209
35059;Huşi;46.67361;28.05944;RO;29129
35060;Hunedoara;45.75;22.9;RO;69136
35061;Huedin;46.86667;23.05;RO;9395
35062;Hudeşti;48.15;26.5;RO;6360
35063;Hotarele;44.1725;26.37028;RO;8790
35064;Horodnic de Sus;47.84012;25.82354;RO;5136
35065;Horezu;45.15;24.01667;RO;6743
35066;Homocea;46.13333;27.23333;RO;9869
35067;Holboca;47.15;27.7;RO;11708
35068;Hârşova;44.68555;27.95009;RO;10055
35069;Hârlău;47.43333;26.9;RO;11295
35070;Helegiu;46.35;26.75;RO;7195
35071;Havârna;48.06667;26.65;RO;5088
35072;Haţeg;45.61667;22.95;RO;10865
35073;Halmeu;47.96667;23.01667;RO;7184
35074;Hălchiu;45.76667;25.55;RO;6051
35075;Hălăuceşti;47.1;26.8;RO;5819
35076;Gurghiu;46.76667;24.85;RO;6277
35077;Gura Viţioarei;45.15;26.03333;RO;5947
35078;Gura Văii;46.33333;26.73333;RO;6075
35079;Gura Şuţii;44.75;25.51667;RO;5355
35080;Gura Humorului;47.55;25.9;RO;15728
35081;Gugeşti;45.56667;27.13333;RO;6478
35082;Grumăzeşti;47.13333;26.36667;RO;5385
35083;Gruiu;44.73333;26.23333;RO;7183
35084;Griviţa;46.15;27.65;RO;5405
35085;Griviţa;44.73333;27.28333;RO;7032
35086;Greci;45.18333;28.23333;RO;5384
35087;Grădiştea;44.23333;27.21667;RO;5232
35088;Gorneşti;46.67129;24.64757;RO;5787
35089;Gorgota;44.78333;26.08333;RO;5459
35090;Gogoşu;44.37389;22.59306;RO;5309
35091;Glina;44.38333;26.25;RO;7227
35092;Giurgiu;43.88664;25.9627;RO;69067
35093;Girov;46.95;26.51667;RO;7396
35094;Gârla-Mare;44.20917;22.775;RO;5258
35095;Gilău;46.73245;23.36174;RO;7745
35096;Giarmata;45.83833;21.31083;RO;5357
35097;Ghimeş-Făget;46.58333;26.06667;RO;5248
35098;Ghidigeni;46.05;27.5;RO;6294
35099;Gherla;47.03333;23.91667;RO;23741
35100;Gherăeşti;47.01667;26.81667;RO;6448
35101;Gheorgheni;46.72292;25.60055;RO;19777
35102;Geoagiu;45.91667;23.2;RO;5919
35103;Gătaia;45.43111;21.43;RO;8002
35104;Galaţi;45.43687;28.05028;RO;294087
35105;Gălăneşti;47.91667;25.8;RO;6211
35106;Găiseni;44.515;25.64528;RO;5455
35107;Găeşti;44.71667;25.31667;RO;15037
35108;Fundulea;44.46667;26.51667;RO;6668
35109;Fundeni;44.38333;26.35;RO;5443
35110;Frumuşiţa;45.66667;28.06667;RO;5206
35111;Frumuşica;47.53333;26.9;RO;6069
35112;Frumuşani;44.29611;26.32556;RO;5111
35113;Frăteşti;43.96667;25.96667;RO;5527
35114;Frătăuţii Noi;47.94257;25.84465;RO;5512
35115;Frasin;47.53333;25.8;RO;6519
35116;Focuri;47.35;27.21667;RO;6030
35117;Focșani;45.7;27.18333;RO;77313
35118;Floreşti;46.74574;23.49375;RO;7397
35119;Floreşti;45.05;25.78333;RO;7507
35120;Fântânele;46.1237;21.3842;RO;5597
35121;Filipeştii de Târg;44.98333;25.78333;RO;7794
35122;Filipeştii de Pădure;45.0;25.75;RO;10169
35123;Filiaşi;44.55;23.51667;RO;18995
35124;Fieni;45.13333;25.41667;RO;7566
35125;Fetești-Gară;44.4196;27.82536;RO;23789
35126;Feteşti;44.38333;27.83333;RO;32866
35127;Felnac;46.11667;21.15;RO;5097
35128;Feldru;47.28333;24.6;RO;6967
35129;Feldioara;45.81667;25.6;RO;6307
35130;Fărcaşele;44.15;24.43333;RO;5045
35131;Faraoaní;46.43333;26.9;RO;5141
35132;Fălticeni;47.45;26.3;RO;29576
35133;Fălciu;46.29611;28.14083;RO;6178
35134;Făget;45.85;22.18333;RO;7125
35135;Făgăraș;45.85;24.96667;RO;30714
35136;Făcăeni;44.56667;27.9;RO;5893
35137;Ernei;46.60505;24.64148;RO;5141
35138;Erbiceni;47.26667;27.23333;RO;5655
35139;Eforie Sud;44.02294;28.64943;RO;9498
35140;Dumbrăveni;47.65;26.41667;RO;8110
35141;Dumbrăveni;46.23333;24.56667;RO;8167
35142;Dumbrava Roşie;46.88333;26.43333;RO;7104
35143;Dudeştii Vechi;46.05;20.48333;RO;5746
35144;Duda;46.7525;28.03722;RO;5037
35145;Drobeta-Turnu Severin;44.62693;22.65288;RO;102346
35146;Dridu;44.7;26.45;RO;5111
35147;Drajna de Jos;45.21667;26.05;RO;5660
35148;Drăguţeşti;44.96667;23.23333;RO;5126
35149;Drăguşeni;45.96667;27.75;RO;5297
35150;Dragomireşti;44.91667;25.33333;RO;8194
35151;Dragodana;44.73333;25.35;RO;6918
35152;Drăgăşani;44.65;24.26667;RO;20630
35153;Drăgăneşti-Olt;44.16667;24.53333;RO;12056
35154;Drăgăneşti;45.78333;27.46667;RO;5874
35155;Drăgăneşti;44.81667;26.3;RO;5156
35156;Dragalina;44.43333;27.31667;RO;8642
35157;Dorohoi;47.95;26.4;RO;30776
35158;Dor Mărunt;44.45;26.91667;RO;6806
35159;Domneşti-Sârbi;44.38333;25.91667;RO;6393
35160;Domnești;44.39919;25.91618;RO;5423
35161;Doljeşti;47.03333;26.98333;RO;7359
35162;Dolhasca;47.43333;26.6;RO;11025
35163;Dofteana;46.31667;26.51667;RO;10785
35164;Doftana;45.15;25.8;RO;6777
35165;Ștei;46.53333;22.45;RO;6529
35166;Dobroteşti;44.28333;24.88333;RO;5096
35167;Dobroeşti;44.45;26.18333;RO;6599
35168;Dobreşti;46.85;22.3;RO;5573
35169;Ditrău;46.81667;25.51667;RO;5858
35170;Diosig;47.3;22.0;RO;6529
35171;Deva;45.88333;22.9;RO;67802
35172;Deta;45.38889;21.22444;RO;6252
35173;Dersca;47.98333;26.2;RO;5105
35174;Deleşti;46.7;27.55;RO;5122
35175;Deleni;47.46667;26.88333;RO;10484
35176;Dej;47.15;23.86667;RO;38033
35177;Dărmăneşti;47.73333;26.15;RO;5817
35178;Dărmăneşti;46.36667;26.48333;RO;14290
35179;Dărmăneşti;44.91667;25.78333;RO;7919
35180;Darabani;48.18333;26.58333;RO;11890
35181;Dăneţi;43.98333;24.05;RO;7110
35182;Dancu;47.15417;27.66623;RO;6903
35183;Dăbuleni;43.8;24.08333;RO;13641
35184;Curtici;46.35;21.3;RO;9615
35185;Curtea de Argeş;45.13422;24.67409;RO;32178
35186;Curcani;44.2;26.58333;RO;5167
35187;Cumpăna;44.11667;28.56667;RO;9731
35188;Cugir;45.83651;23.36998;RO;24734
35189;Cudalbi;45.78333;27.7;RO;8055
35190;Cristuru Secuiesc;46.28333;25.03333;RO;9554
35191;Cristeşti;46.5;24.48333;RO;5507
35192;Crevedia;44.6;25.93333;RO;6674
35193;Crasna;47.16667;22.9;RO;6233
35194;Crasna;45.16667;23.5;RO;5466
35195;Craiova;44.31667;23.8;RO;304142
35196;Covasna;45.85;26.18333;RO;10979
35197;Coţuşca;48.13333;26.85;RO;5333
35198;Cotnari;47.35;26.98333;RO;7985
35199;Costeşti;44.66667;24.88333;RO;10654
35200;Coşoveni;44.25;23.93333;RO;5024
35201;Cosmeşti;45.87017;27.31115;RO;6526
35202;Coşeşti;45.06667;24.86667;RO;5416
35203;Coşereni;44.68333;26.56667;RO;6957
35204;Corund;46.46667;25.18333;RO;6091
35205;Corod;45.9;27.61667;RO;7855
35206;Cornu Luncii;47.46667;26.15;RO;7288
35207;Corni;47.65;26.58333;RO;6521
35208;Cornetu;44.34167;25.94083;RO;5063
35209;Corneşti;44.78333;25.86667;RO;7616
35210;Cormaia;47.36667;24.68333;RO;10254
35211;Cordun;46.95;26.86667;RO;7124
35212;Corcova;44.7;23.05;RO;5946
35213;Corbu;44.38333;28.65;RO;5180
35214;Corbii Mari;44.55;25.5;RO;8257
35215;Corbeni;45.3;24.65;RO;5613
35216;Corbasca;46.28333;27.16667;RO;5328
35217;Corabia;43.77513;24.50146;RO;20047
35218;Copşa Mică;46.11667;24.25;RO;5349
35219;Copalnic Mănăştur;47.5;23.68333;RO;5747
35220;Copălău;47.61667;26.83333;RO;7086
35221;Constanţa;44.18073;28.63432;RO;303399
35222;Comişani;44.88333;25.58333;RO;5401
35223;Comarnic;45.25;25.63333;RO;13254
35224;Comăneşti;46.42135;26.43645;RO;23729
35225;Comana;44.17056;26.145;RO;7717
35226;Colceag;44.95;26.35;RO;5473
35227;Cojasca;44.71667;25.85;RO;7205
35228;Cogealac;44.55;28.56667;RO;7046
35229;Codlea;45.7;25.45;RO;24188
35230;Cochirleanca;45.21667;27.03333;RO;5712
35231;Cobadin;44.08333;28.21667;RO;8979
35232;Cluj-Napoca;46.76667;23.6;RO;316748
35233;Cleja;46.41667;26.9;RO;6816
35234;Ciurea;47.05;27.56667;RO;10110
35235;Ciupercenii Noi;43.90972;22.94833;RO;5949
35236;Cisnădie;45.71667;24.15;RO;15042
35237;Cârţa;46.53333;25.75;RO;5407
35238;Ciprian Porumbescu;47.56667;26.06667;RO;6405
35239;Cioranii de Jos;44.81667;26.41667;RO;7036
35240;Ciocăneşti;44.6;25.85;RO;5354
35241;Câmpulung Moldovenesc;47.53333;25.56667;RO;19765
35242;Câmpina;45.12619;25.73496;RO;41554
35243;Câmpia Turzii;46.55;23.88333;RO;26457
35244;Câmpeni;46.36667;23.05;RO;7932
35245;Ciacova;45.50806;21.12861;RO;7205
35246;Chitila;44.50806;25.98222;RO;12788
35247;Chişineu-Criş;46.52509;21.51844;RO;8171
35248;Chiscani;45.18333;27.93333;RO;5294
35249;Chirnogi;44.11667;26.56667;RO;8022
35250;Chiajna;44.46;25.97333;RO;8105
35251;Cetate;44.1;23.05;RO;5908
35252;Certeze;47.9;23.46667;RO;5330
35253;Cernica;44.41667;26.28333;RO;9530
35254;Cernavodă;44.33957;28.03273;RO;18502
35255;Ceraşu;45.31667;26.03333;RO;5105
35256;Ceptura de Sus;45.01667;26.31667;RO;5204
35257;Celaru;44.05;24.13333;RO;5326
35258;Cefa;46.91667;21.73333;RO;6206
35259;Cavnic;47.66667;23.86667;RO;5072
35260;Castelu;44.25;28.33333;RO;7816
35261;Cărpiniş;45.78722;20.90417;RO;7071
35262;Carei;47.68333;22.46667;RO;20775
35263;Caransebeş;45.41667;22.21667;RO;27521
35264;Caracal;44.11667;24.35;RO;33761
35265;Călugăreni;44.17167;25.99556;RO;6444
35266;Călineşti;44.81667;25.05;RO;10419
35267;Călimăneşti;45.23333;24.33333;RO;8485
35268;Călăraşi;43.8;24.05;RO;6632
35269;Călan;45.73333;22.98333;RO;12782
35270;Calafindeşti;47.85;26.11667;RO;5764
35271;Calafat;43.99069;22.93328;RO;18643
35272;Cajvana;47.7;25.96667;RO;7236
35273;Căiuţi-Sat;46.18333;26.93333;RO;5357
35274;Căianu Mic;47.23333;24.15;RO;5340
35275;Buzoeşti;44.58333;24.91667;RO;6281
35276;Buziaş;45.64917;21.60361;RO;7625
35277;Buzău;45.15;26.83333;RO;130954
35278;Buşteni;45.4;25.53333;RO;9906
35279;Burueneşti;45.31667;26.35;RO;8101
35280;Bumbeşti-Jiu;45.16667;23.4;RO;10445
35281;Buhuşi;46.71667;26.7;RO;18395
35282;Buftea;44.56139;25.94889;RO;20691
35283;Budeşti;45.05;24.38333;RO;5362
35284;Budeşti;44.23472;26.46583;RO;9598
35285;Bucharest;44.43225;26.10626;RO;1877155
35286;Bucu;44.60532;27.49337;RO;5232
35287;Bucşani;44.86667;25.65;RO;6797
35288;Bucov;44.96667;26.08333;RO;10279
35289;Bucecea;47.76667;26.43333;RO;5143
35290;Brusturi;47.28333;26.38333;RO;5554
35291;Broşteni;47.23333;25.7;RO;6578
35292;Brezoi;45.33797;24.24863;RO;6668
35293;Brebu Mânăstirei;45.18333;25.76667;RO;7591
35294;Breaza de Sus;45.19879;25.65578;RO;10903
35295;Breaza;45.18333;25.66667;RO;17949
35296;Brazii de Sus;44.86667;26.01667;RO;8406
35297;Bratca;46.93333;22.61667;RO;5462
35298;Braşov;45.64861;25.60613;RO;276088
35299;Brăneşti;45.03333;25.41667;RO;9094
35300;Brăneşti;44.45;26.33333;RO;8645
35301;Bran;45.51667;25.35;RO;5177
35302;Brăila;45.27152;27.97429;RO;213569
35303;Brăhăşeştii de Sus;46.05;27.35;RO;7692
35304;Bragadiru;44.37111;25.9775;RO;8274
35305;Bradu;44.78333;24.9;RO;5091
35306;Brad;46.13333;22.78333;RO;15988
35307;Botoşani;47.75;26.66667;RO;114783
35308;Botoroaga;44.14833;25.54472;RO;6488
35309;Bosanci;47.58333;26.31667;RO;6270
35310;Borşa;47.65527;24.66328;RO;26966
35311;Borleşti;46.76667;26.48333;RO;8965
35312;Borduşani;44.48333;27.9;RO;5285
35313;Borcea;44.33333;27.75;RO;9546
35314;Borca;47.18333;25.76667;RO;6556
35315;Bolintin Vale;44.44889;25.75778;RO;11700
35316;Bolintin Deal;44.45917;25.82111;RO;6139
35317;Boldeşti-Scăeni;45.03333;26.03333;RO;11460
35318;Bodeşti;47.03333;26.41667;RO;5122
35319;Bocşa;45.37333;21.70917;RO;16349
35320;Blejoi;45.0;26.01667;RO;7646
35321;Blaj;46.17508;23.91578;RO;20371
35322;Blăgeşti;46.68333;26.65;RO;7165
35323;Bixad;47.93333;23.4;RO;7369
35324;Bistriţa;47.13316;24.50011;RO;81318
35325;Bârsana;47.81667;24.06667;RO;6266
35326;Bârlad;46.23175;27.66907;RO;67818
35327;Bârla;44.42606;24.77743;RO;5795
35328;Biled;45.88639;20.95889;RO;6230
35329;Bicaz;46.91667;26.06667;RO;8340
35330;Bezdead;45.15;25.51667;RO;5067
35331;Berzunţi;46.4;26.63333;RO;5285
35332;Berezeni;46.37611;28.14778;RO;5590
35333;Bereşti-Tazlău;46.46667;26.66667;RO;5661
35334;Berceni;44.93333;26.11667;RO;5976
35335;Berca;45.28333;26.68333;RO;9479
35336;Berbeşti;44.98333;23.88333;RO;5606
35337;Belceşti;47.3;27.08333;RO;11335
35338;Beiuş;46.66667;22.35;RO;10721
35339;Beclean;47.18333;24.18333;RO;10909
35340;Batăr;46.7;21.81667;RO;5143
35341;Başcov;44.9;24.81667;RO;8759
35342;Barcea;45.75;27.46667;RO;5985
35343;Bărcăneşti;44.88333;26.05;RO;9225
35344;Bărbuleţu;45.13333;25.3;RO;6777
35345;Baraolt;46.07514;25.60029;RO;9429
35346;Băneşti;45.1;25.76667;RO;5636
35347;Băneasa;44.06667;27.7;RO;5280
35348;Băneasa;44.04611;26.06417;RO;5582
35349;Band;46.58333;24.38333;RO;7599
35350;Banca;46.3;27.8;RO;5600
35351;Băluşeni;47.66667;26.8;RO;5017
35352;Bălţaţi;47.21667;27.15;RO;5061
35353;Bălţăteşti;47.11667;26.3;RO;6635
35354;Balş;44.35;24.1;RO;20626
35355;Baloteşti;44.61667;26.11667;RO;6795
35356;Băleşti;45.01667;23.21667;RO;7333
35357;Băleni Sârbi;44.81667;25.63333;RO;8231
35358;Bălceşti;44.61667;23.95;RO;5683
35359;Balcani;46.63333;26.55;RO;7958
35360;Bălan;46.6505;25.80834;RO;7275
35361;Băileşti;44.01667;23.35;RO;19599
35362;Băile Herculane;44.87972;22.4125;RO;6022
35363;Băiculeşti;45.06667;24.7;RO;6207
35364;Băicoi;45.03333;25.85;RO;19869
35365;Baia Sprie;47.66189;23.69215;RO;16746
35366;Baia Mare;47.65729;23.56808;RO;136553
35367;Baia;47.41667;26.21667;RO;6762
35368;Baciu;46.8;23.51667;RO;8046
35369;Bacău;46.56718;26.91384;RO;171396
35370;Băbeni;44.96667;24.23333;RO;9350
35371;Băbăiţa;44.16667;25.38333;RO;6276
35372;Babadag;44.9;28.71667;RO;10101
35373;Avrig;45.71667;24.38333;RO;14032
35374;Avrămeni;48.01667;26.95;RO;5490
35375;Asău;46.43333;26.4;RO;7438
35376;Armăşeşti;44.75;26.58333;RO;7243
35377;Ariceştii-Rahtivani;44.95;25.83333;RO;8764
35378;Ardud;47.63333;22.88333;RO;6357
35379;Arbore;47.73333;25.93333;RO;6736
35380;Arad;46.18333;21.31667;RO;169065
35381;Apahida;46.81667;23.75;RO;8658
35382;Aninoasa;44.96667;25.43333;RO;5907
35383;Anina;45.07944;21.85694;RO;8689
35384;Amărăştii de Jos;43.95;24.16667;RO;5870
35385;Amara;44.61667;27.31667;RO;7557
35386;Alexandria;43.98333;25.33333;RO;49346
35387;Aleşd;47.06667;22.41667;RO;10264
35388;Albeşti-Paleologu;44.95;26.21667;RO;5695
35389;Albeştii Pământeni;45.21667;24.66667;RO;5815
35390;Albeşti;47.7;27.06667;RO;6578
35391;Albeşti;46.23333;24.85;RO;5382
35392;Alba Iulia;46.06667;23.58333;RO;66085
35393;Aiud;46.31006;23.72128;RO;28341
35394;Agnita;45.96667;24.61667;RO;10505
35395;Agigea;44.09258;28.61079;RO;5405
35396;Agăş;46.48333;26.21667;RO;6619
35397;Afumaţi;44.51667;26.26667;RO;6696
35398;Adjud;46.1;27.16667;RO;17298
35399;Adâncata;47.73333;26.3;RO;7779
35400;Adămuş;46.3;24.23333;RO;5905
35401;Abrud;46.27406;23.06339;RO;6122
35402;1 Decembrie;44.29083;26.05806;RO;7817
35403;Paşcani;47.2469;26.72291;RO;45000
